"Product ID";Obraz;Nazwa;Indeks;Kategoria;"Cena (netto)";"Cena (brutto)";Ilość;Wyświetlany;Pozycja
541;http://localhost:8080/492/vorel-rozgaleznik-2-gniazda-plaskie-72400.jpg;"Vorel Rozgałęźnik 2 gniazda płaskie 72400";;Rozgałęźniki;5.682927;6.99;10;0
540;http://localhost:8080/491/powercube-rozgaleznik-original-usb-niebieski-2202bl-froupc.jpg;"PowerCube Rozgałęźnik Original USB niebieski (2202BL/FROUPC)";;Rozgałęźniki;53.032520;65.23;10;0
539;http://localhost:8080/490/rum-lux-rozgaleznik-mieszkaniowy-z-uziemieniem-3-gniazda.jpg;"Rum-Lux Rozgałęźnik mieszkaniowy z uziemieniem 3 gniazda";;Rozgałęźniki;13.000000;15.99;10;0
538;http://localhost:8080/489/powercube-rozgaleznik-rewirable-usb-4-wtyczki-travel-plugs-szary.jpg;"PowerCube Rozgałęźnik ReWirable USB + 4 wtyczki Travel Plugs szary";;Rozgałęźniki;73.089431;89.9;10;0
537;http://localhost:8080/488/brennenstuhl-adapterstecker-1508070.jpg;"Brennenstuhl Adapterstecker (1508070)";;Rozgałęźniki;19.788618;24.34;10;0
536;http://localhost:8080/487/maclean-gniazdko-pradowe-x3-z-uziemieniem-mce214-mce214.jpg;"Maclean Gniazdko prądowe x3 z uziemieniem MCE214 -MCE214";;Rozgałęźniki;11.560976;14.22;10;0
535;http://localhost:8080/486/maclean-gniazdko-pradowe-x4-z-wylacznikiem-mce217-mce217.jpg;"Maclean Gniazdko prądowe x4 z wyłącznikiem MCE217 -MCE217";;Rozgałęźniki;12.113821;14.9;10;0
534;http://localhost:8080/485/ever-obrotowa-spin-2xusb-t-lz10-spi000-0000.jpg;"Ever obrotowa SPIN 2xUSB-T/LZ10-SPI000/0000";;Rozgałęźniki;50.398374;61.99;10;0
533;http://localhost:8080/484/timex-rozgaleznik-wtyczkowy-3x2p-okragly-z-podswietleniem-bialy-r-35-s.jpg;"Timex Rozgałeźnik wtyczkowy 3x2P okrągły z podświetleniem biały (R-35/S)";;Rozgałęźniki;16.536585;20.34;10;0
532;http://localhost:8080/483/emos-wtyczka-gniazdo-z-wylacznikiem-10-16a-250v-2pz-biale-p0027.jpg;"Emos Wtyczka-gniazdo z wyłącznikiem 10/16A 250V 2P+Z białe (P0027)";;Rozgałęźniki;11.593496;14.26;10;0
531;http://localhost:8080/482/elgotech-rozgaleznik-wtyczkowy-3-gniazda-z-u-r-30ca.jpg;"Elgotech Rozgałęźnik wtyczkowy 3-gniazda z/u R-30CA";;Rozgałęźniki;15.406504;18.95;10;0
530;http://localhost:8080/481/opal-rozgaleznik-okragly-4x2pz-z-uziemieniem-bialy.jpg;"Opal Rozgałęźnik okrągły 4x2P+Z z uziemieniem biały";;Rozgałęźniki;15.276423;18.79;10;0
529;http://localhost:8080/480/emos-rozgaleznik-wtyczkowy-3-gniazda-z-u-z-przeslonami-bialy-p0026.jpg;"Emos Rozgałęźnik wtyczkowy 3-gniazda z/u /z przesłonami/ biały (P0026)";;Rozgałęźniki;13.000000;15.99;10;0
528;http://localhost:8080/479/timex-rozgaleznik-wtyczkowy-5xeuro-bialy-r-5.jpg;"Timex Rozgałeźnik wtyczkowy 5xEuro biały R-5";;Rozgałęźniki;9.666667;11.89;10;0
527;http://localhost:8080/478/vorel-rozgaleznik-2-gniazda-z-uziemieniem-72404.jpg;"Vorel Rozgałęźnik 2 gniazda z uziemieniem (72404)";;Rozgałęźniki;9.495935;11.68;10;0
526;http://localhost:8080/477/maclean-gniazdko-pradowe-x3-plaskie-mce212-mce212.jpg;"Maclean Gniazdko prądowe x3 plaskie MCE212 -MCE212";;Rozgałęźniki;7.691057;9.46;10;0
525;http://localhost:8080/476/plastrol-rozgaleznik-wtyczkowy-2-gniazda-b-u-euro-r-2-w-97742.jpg;"Plastrol Rozgałęźnik wtyczkowy 2-gniazda b/u Euro R-2 (W-97742)";;Rozgałęźniki;5.650407;6.95;10;0
524;http://localhost:8080/475/timex-rozgaleznik-wtyczkowy-3x2p-bialy-r-30.jpg;"Timex Rozgałeźnik wtyczkowy 3x2P biały R-30";;Rozgałęźniki;8.195122;10.08;10;0
523;http://localhost:8080/474/rum-lux-rozgaleznik-mieszkaniowy-z-uziemieniem-i-bez-uziemienia-4-gniazda.jpg;"Rum-Lux Rozgałęźnik mieszkaniowy z uziemieniem i bez uziemienia 4 gniazda";;Rozgałęźniki;15.113821;18.59;10;0
522;http://localhost:8080/473/gtv-rozgaleziacz-wtyczkowy-3x-2pz-bialy-ae-ru0103-00.jpg;"GTV Rozgałęziacz wtyczkowy 3x 2P+Z biały AE-RU0103-00";;Rozgałęźniki;12.910569;15.88;10;0
521;http://localhost:8080/472/powercube-rozgaleznik-original-usb-czerwony-2202rd-froupc.jpg;"PowerCube Rozgałęźnik Original USB czerwony (2202RD/FROUPC)";;Rozgałęźniki;47.991870;59.03;10;0
520;http://localhost:8080/471/powercube-rozgaleznik-original-usb-zielony-2202gn-froupc.jpg;"PowerCube Rozgałęźnik Original USB zielony (2202GN/FROUPC)";;Rozgałęźniki;56.829268;69.9;10;0
519;http://localhost:8080/470/powercube-rozgaleznik-original-niebieski-2100bl-frorpc.jpg;"PowerCube Rozgałęźnik Original niebieski (2100BL/FRORPC)";;Rozgałęźniki;36.504065;44.9;10;0
518;http://localhost:8080/469/legrand-rozgaleznik-wtyczkowy-3x2p-z-uziemieniem-bialy-50639.jpg;"Legrand Rozgałęźnik wtyczkowy 3x2p z uziemieniem biały (50639)";;Rozgałęźniki;18.585366;22.86;10;0
517;http://localhost:8080/468/rev-rozgaleznik-z-wylacznikiem-0512085777.jpg;"REV Rozgaleznik z wylacznikiem (0512085777)";;Rozgałęźniki;27.764228;34.15;10;0
516;http://localhost:8080/467/maclean-gniazdko-pradowe-potrojne-z-wylacznikiem-energy-mce142.jpg;"Maclean Gniazdko prądowe potrójne z wyłącznikiem Energy (MCE142)";;Rozgałęźniki;11.382114;14;10;0
515;http://localhost:8080/466/rum-lux-rozgaleznik-z-8-z-uziemieniem-i-z-wylacznikiem-2-gniazdowy-rum-lux.jpg;"Rum-Lux Rozgałęźnik Z-8 z uziemieniem i z wyłącznikiem 2-gniazdowy RUM-LUX";;Rozgałęźniki;17.065041;20.99;10;0
514;http://localhost:8080/465/gtv-rozgaleziacz-wtyczkowy-2x-2pz-1xeuro-bialy-ae-ru0121-00.jpg;"GTV Rozgałęziacz wtyczkowy 2x 2P+Z +1xEURO biały (AE-RU0121-00)";;Rozgałęźniki;16.252033;19.99;10;0
513;http://localhost:8080/464/emos-rozgaleznik-3-gniazda-okragle-bialy-z-uziemieniem-1905030020.jpg;"Emos Rozgałęźnik 3 gniazda okrągłe biały z uziemieniem - 1905030020";;Rozgałęźniki;10.308943;12.68;10;0
512;http://localhost:8080/463/elgotech-rozgaleznik-wtyczkowy-1-gniazdo-z-u-2-gniazda-b-u-r-21-2.jpg;"Elgotech Rozgałęźnik wtyczkowy 1-gniazdo z/u + 2-gniazda b/u R-21-2";;Rozgałęźniki;11.073171;13.62;10;0
511;http://localhost:8080/462/REV_Euro_512710777.jpg;"REV Euro 512710777";;Rozgałęźniki;9.544715;11.74;10;0
510;http://localhost:8080/461/rum-lux-rozgaleznik-mieszkaniowy-bez-uziemienia-z-1-3-gniazda-ro-0001.jpg;"Rum-Lux Rozgałęźnik mieszkaniowy bez uziemienia Z-1 3 gniazda (RO/0001)";;Rozgałęźniki;9.747967;11.99;10;0
509;http://localhost:8080/460/2x_typ_E_1x_typ_C.jpg;"2x typ E 1x typ C";;Rozgałęźniki;13.813008;16.99;10;0
508;http://localhost:8080/459/opal-rozgaleznik-okragly-2x2pz-z-uziemieniem-bialy.jpg;"Opal Rozgałęźnik okrągły 2x2P+Z z uziemieniem biały";;Rozgałęźniki;7.308943;8.99;10;0
507;http://localhost:8080/458/timex-rozgaleznik-wtyczkowy-2x2pz-1xeuro-bialy-r-21.jpg;"Timex Rozgałeźnik wtyczkowy 2x2P+Z +1xEuro biały R-21";;Rozgałęźniki;8.121951;9.99;10;0
506;http://localhost:8080/457/greenblue-magiccube-poczworne-gniazdko-pradowe-2-wejscia-usb-1-4m-gb118-mce118.jpg;"GreenBlue MagicCube poczwórne gniazdko prądowe 2 wejścia usb 1 4m GB118 (MCE118)";;Rozgałęźniki;46.341463;57;10;0
505;http://localhost:8080/456/powercube-rozgaleznik-original-zielony-2100gn-frorpc.jpg;"PowerCube Rozgałęźnik Original zielony (2100GN/FRORPC)";;Rozgałęźniki;33.617886;41.35;10;0
504;http://localhost:8080/455/rum-lux-rozgaleznik-z-7-z-uziemieniem-i-z-wylacznikiem-1-gniazdowy-rum-lux.jpg;"Rum-Lux Rozgałęźnik Z-7 z uziemieniem i z wyłącznikiem 1-gniazdowy RUM-LUX";;Rozgałęźniki;12.186992;14.99;10;0
503;http://localhost:8080/454/energenie-gniazdo-pl-eg-ac1f-01-w.jpg;"Energenie Gniazdo PL (EG-AC1F-01-W)";;Rozgałęźniki;8.406504;10.34;10;0
502;http://localhost:8080/453/maclean-gniazdo-pradowe-x2-mce31-z-wylacznikiem.jpg;"Maclean Gniazdo prądowe x2 MCE31 z wyłącznikiem";;Rozgałęźniki;13.528455;16.64;10;0
501;http://localhost:8080/452/premiumcord-rozgaleziacz-gniazda-sieciowego-na-3-gniazda-schuko.jpg;"PremiumCord Rozgałęziacz gniazda sieciowego na 3 gniazda Schuko";;Rozgałęźniki;17.065041;20.99;10;0
500;http://localhost:8080/451/powercube-rozgaleznik-original-usb-szary-2202gy-froupc.jpg;"PowerCube Rozgałęźnik Original USB szary (2202GY/FROUPC)";;Rozgałęźniki;52.837398;64.99;10;0
499;http://localhost:8080/450/plastrol-rozdzielacz-r-30-3x-wtyk-okragly-bialy-t-12118.jpg;"Plastrol rozdzielacz R-30 3x wtyk okrągły biały (T-12118)";;Rozgałęźniki;15.439024;18.99;10;0
498;http://localhost:8080/449/powercube-rozgaleznik-original-czerwony-2100rd-frorpc.jpg;"PowerCube Rozgałęźnik Original czerwony (2100RD/FRORPC)";;Rozgałęźniki;36.504065;44.9;10;0
497;http://localhost:8080/448/rum-lux-rozgaleznik-mieszkaniowy-z-uziemieniem-2-gniazda.jpg;"Rum-Lux Rozgałęźnik mieszkaniowy z uziemieniem 2 gniazda";;Rozgałęźniki;12.186992;14.99;10;0
496;http://localhost:8080/447/powercube-rozgaleznik-original-szary-2100gy-frorpc.jpg;"PowerCube Rozgałęźnik Original szary (2100GY/FRORPC)";;Rozgałęźniki;34.073171;41.91;10;0
495;http://localhost:8080/446/plastrol-r-41-rozgaleznik-4-gn-w-99762.jpg;"Plastrol R-41 Rozgałęźnik 4 gn (W-99762)";;Rozgałęźniki;12.601626;15.5;10;0
494;http://localhost:8080/445/brennenstuhl-adapter-zasilania-typ-e-2x-typ-c-typ-f-1508050.jpg;"Brennenstuhl Adapter zasilania Typ E / 2x Typ C Typ F (1508050)";;Rozgałęźniki;14.634146;18;10;0
493;http://localhost:8080/444/imex-rozgaleznik-4-gniazda-z-uziemieniem-r-48-4x2pz.jpg;"IMEX Rozgałęźnik 4 gniazda z uziemieniem R-48 4x2p+z";;Rozgałęźniki;12.569106;15.46;10;0
492;http://localhost:8080/443/legrand-rozgaleznik-wtyczkowy-euro-4-x-2p-6a-bialy-50650.jpg;"Legrand Rozgałęźnik wtyczkowy Euro 4 x 2P 6A biały (50650)";;Rozgałęźniki;26.008130;31.99;10;0
491;http://localhost:8080/442/ladowarka-whitenergy-8350.jpg;"Ładowarka Whitenergy (8350)";;"Ładowarki do akumulatorków";31.382114;38.6;10;0
490;http://localhost:8080/441/ladowarka-everactive-uc100-uc100.jpg;"Ładowarka EverActive UC100 (UC100)";;"Ładowarki do akumulatorków";24.504065;30.14;10;0
489;http://localhost:8080/440/ladowarka-panasonic-bq-cc87-001912630000.jpg;"Ładowarka Panasonic BQ-CC87 (001912630000)";;"Ładowarki do akumulatorków";136.577236;167.99;10;0
488;http://localhost:8080/439/ladowarka-ansmann-ans-1001-0085-1001-0085.jpg;"Ładowarka Ansmann ANS 1001-0085 (1001-0085)";;"Ładowarki do akumulatorków";102.991870;126.68;10;0
487;http://localhost:8080/438/ladowarka-xtar-x4-xt66.jpg;"Ładowarka Xtar X4 (XT66)";;"Ładowarki do akumulatorków";102.430894;125.99;10;0
486;http://localhost:8080/437/ladowarka-inline-01287.jpg;"Ładowarka InLine (01287)";;"Ładowarki do akumulatorków";94.617886;116.38;10;0
485;http://localhost:8080/436/ladowarka-varta-lcd-universal-charger-57688101401.jpg;"Ładowarka Varta LCD Universal Charger+ (57688101401)";;"Ładowarki do akumulatorków";88.560976;108.93;10;0
484;http://localhost:8080/435/ladowarka-varta-lcd-plug-charger-57687101441.jpg;"Ładowarka Varta LCD Plug Charger+ (57687101441)";;"Ładowarki do akumulatorków";81.243902;99.93;10;0
483;http://localhost:8080/434/ladowarka-panasonic-eneloop-bq-cc51e-pan-bq-cc51ebk-3mcce.jpg;"Ładowarka Panasonic Eneloop BQ-CC51E (PAN/BQ-CC51E+BK-3MCCE)";;"Ładowarki do akumulatorków";83.390244;102.57;10;0
482;http://localhost:8080/433/ladowarka-varta-pocket-led-57642101471.jpg;"Ładowarka Varta Pocket LED (57642101471)";;"Ładowarki do akumulatorków";57.260163;70.43;10;0
481;http://localhost:8080/432/ladowarka-green-cell-vitalcharger-grsetgc03.jpg;"Ładowarka Green Cell VitalCharger (GRSETGC03)";;"Ładowarki do akumulatorków";59.756098;73.5;10;0
480;http://localhost:8080/431/ladowarka-everactive-nc-109-nc109.jpg;"Ładowarka EverActive NC-109 (NC109)";;"Ładowarki do akumulatorków";51.154472;62.92;10;0
479;http://localhost:8080/430/ladowarka-verbatim-compact-49944.jpg;"Ładowarka Verbatim Compact (49944)";;"Ładowarki do akumulatorków";54.113821;66.56;10;0
478;http://localhost:8080/429/ladowarka-getech-lc5-1447-uniw.jpg;"Ładowarka GeTech LC5 (1447-uniw)";;"Ładowarki do akumulatorków";22.520325;27.7;10;0
477;http://localhost:8080/428/ladowarka-everactive-lc-200-lc200.jpg;"Ładowarka EverActive LC-200 (LC200)";;"Ładowarki do akumulatorków";21.130081;25.99;10;0
476;http://localhost:8080/427/ladowarka-duracell-cef14-cef14.jpg;"Ładowarka Duracell CEF14 (CEF14)";;"Ładowarki do akumulatorków";72.349593;88.99;10;0
475;http://localhost:8080/426/ladowarka-varta-lcd-ultra-fast-plus-57685101441.jpg;"Ładowarka Varta LCD Ultra-Fast-Plus (57685101441)";;"Ładowarki do akumulatorków";164.585366;202.44;10;0
474;http://localhost:8080/425/ladowarka-varta-dual-tech-57676101401.jpg;"Ładowarka Varta Dual Tech (57676101401)";;"Ładowarki do akumulatorków";132.398374;162.85;10;0
473;http://localhost:8080/424/ladowarka-technoline-bc-1000-bc1000.jpg;"Ładowarka Technoline BC 1000 (BC1000)";;"Ładowarki do akumulatorków";133.260163;163.91;10;0
472;http://localhost:8080/423/ladowarka-energizer-universal-e301335800.jpg;"Ładowarka Energizer Universal (E301335800)";;"Ładowarki do akumulatorków";72.439024;89.1;10;0
471;http://localhost:8080/422/ladowarka-energizer-pro-639837.jpg;"Ładowarka Energizer pro (639837)";;"Ładowarki do akumulatorków";70.544715;86.77;10;0
