ID;Aktywny (0 lub 1);Nazwa*;Kategorie (x,y,z...);Cena zawiera podatek. (brutto);ID reguły podatku;W sprzedaży (0 lub 1);Ilość;Podsumowanie;Opis;Etykieta, gdy w magazynie;Pokaż cenę (0 = Nie, 1 = Tak);Adresy URL zdjęcia (x,y,z...);Usuń istniejące zdjęcia (0 = Nie, 1 = Tak);Cecha(Nazwa:Wartość:Pozycja:Indywidualne);Dostępne tylko online (0 = Nie, 1 = Tak);Stan;Konfigurowalny (0 = Nie, 1 = Tak);Można wgrywać pliki (0 = Nie, 1 = Tak);Pola tekstowe (0 = Nie, 1 = Tak);Wirtualny produkt (0 = No, 1 = Yes);Przepisany URL
259;1;Orno Gniazdo meblowe 2x2P+Z biało-srebrne;6;93.99;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8074684_0_i300.jpg;1;kod producenta:OR-GM-9005/W-G:1,ean:5902560329759:2,producent:Orno:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_2x2P+Z_biało-srebrne
260;1;Daming GNIAZDO 3X 230V WYSUWANE DO BIUREK DAMING;6;100;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/7136910_0_i300.jpg;1;producent:Daming:1,kod producenta:gniazdo 3x:2;0;new;0;0;0;0;Daming_GNIAZDO_3X_230V_WYSUWANE_DO_BIUREK_DAMING
261;1;DPM Listwa meblowa podblatowa 4-gniazda 1 4m (PF1204);6;95.35;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/5011217_0_i300.jpg;1;kod producenta:PF1204:1,ean:5900672653175:2,producent:DPM:3;0;new;0;0;0;0;DPM_Listwa_meblowa_podblatowa_4-gniazda_1_4m_(PF1204)
262;1;Orno Gniazdo meblowe bez wyłącznika 2x2P+Z czarne;6;99.19;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8074686_0_i300.jpg;1;producent:Orno:1,kod producenta:OR-AE-1303/B:2,ean:5902560328516:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_bez_wyłącznika_2x2P+Z_czarne
263;1;Orno Gniazdo meblowe z uchwytem montażowym i przewodem 1 8m 3x2P+Z;6;100.99;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8074717_0_i300.jpg;1;producent:Orno:1,kod producenta:OR-AE-13100:2,ean:5902560320275:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_z_uchwytem_montażowym_i_przewodem_1_8m_3x2
264;1;Orno Gniazdo meblowe 3x250V AC wysuwane z blatu z blokadą i przewodem 1 8m srebrne;6;99;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/3340953_0_i300.jpg;1;producent:Orno:1,kod producenta:OR-AE-1347:2,ean:5901752487574:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_3x250V_AC_wysuwane_z_blatu_z_blokadą_i_prz
265;1;Brennenstuhl Stojąca 2m;6;102.99;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/791049_0_i300.jpeg;1;producent:Brennenstuhl:1,kod producenta:1396200003:2,ean:4007123632855:3;0;new;0;0;0;0;Brennenstuhl_Stojąca_2m
266;1;Orno Gniazdo meblowe 6cm wysuwane z blatu z blokadą i przewodem 1 8m 3x2P+Z (Schuko);6;101.70;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8074676_0_i300.jpg;1;ean:5908254810800:1,producent:Orno:2,kod producenta:OR-AE-1347(GS):3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_6cm_wysuwane_z_blatu_z_blokadą_i_przewodem
267;1;Orno Gniazdo meblowe wpuszczane w blat 1x250V AC z pokrywką ładowarką USB (OR-AE-1373);6;103.99;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/3341895_3_i300.jpg;1;producent:Orno:1,kod producenta:OR-AE-1373:2,ean:5901752488427:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_wpuszczane_w_blat_1x250V_AC_z_pokrywką_ła
268;1;Orno Gniazdo meblowe 3x2P+Z czarno-srebrne;6;110.99;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8074701_0_i300.jpg;1;producent:Orno:1,kod producenta:OR-GM-9001/B-G:2,ean:5902560329766:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_3x2P+Z_czarno-srebrne
269;1;Orno Gniazdo meblowe 6cm wpuszczane w blat z pokrywką ładowarką USB i przewodem 1 9m 1x2P+Z 1xUSB czarne;6;110.99;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8074726_0_i300.jpg;1;producent:Orno:1,kod producenta:OR-AE-1373/B:2,ean:5908254804106:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_6cm_wpuszczane_w_blat_z_pokrywką_ładowark
270;1;GTV Biurkowy rozgałęziacz wpuszczany fi100mm czarny 3x gniazdo z uziemieniem (AE-BPW3GU-20);6;89.90;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/1794483_0_i300.jpg;1;producent:GTV:1,kod producenta:AE-BPW3GU-20:2,ean:5908231385987:3;0;new;0;0;0;0;GTV_Biurkowy_rozgałęziacz_wpuszczany_fi100mm_czarny_3x_gniazdo
271;1;GTV Biurkowy rozgałęziacz wpuszczany 100mm 3 x SCHUKO srebrny 1 8mm (AE-BPW3GS-80);6;112.08;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/3398529_0_i300.jpg;1;producent:GTV:1,kod producenta:AE-BPW3GS-80:2,ean:5908231373045:3;0;new;0;0;0;0;GTV_Biurkowy_rozgałęziacz_wpuszczany_100mm_3_x_SCHUKO_srebrny_
272;1;Orno Gniazdo meblowe fi6cm 3x250V AC wysuwane z blatu z blokadą (OR-AE-1348);6;99;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/3340954_0_i300.jpg;1;producent:Orno:1,kod producenta:OR-AE-1348:2,ean:5901752487581:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_fi6cm_3x250V_AC_wysuwane_z_blatu_z_blokadą
273;1;Orno Gniazdo meblowe z wyłącznikiem 2x2P+Z;6;112.07;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8074687_0_i300.jpg;1;producent:Orno:1,kod producenta:OR-AE-1304:2,ean:5901752483514:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_z_wyłącznikiem_2x2P+Z
274;1;Orno Gniazdo meblowe fi8cm 3x250V (OR-AE-1355);6;116.99;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/3340949_0_i300.jpg;1;producent:Orno:1,kod producenta:OR-AE-1355:2,ean:5901752487659:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_fi8cm_3x250V_(OR-AE-1355)
275;1;Orno Gniazdo meblowe fi8cm 3x250V AC wysuwane z blatu INOX (OR-AE-1356);6;116.99;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/3340950_0_i300.png;1;producent:Orno:1,kod producenta:OR-AE-1356:2,ean:5901752487666:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_fi8cm_3x250V_AC_wysuwane_z_blatu_INOX_(OR-A
276;1;Orno Gniazdo meblowe 2x2P+Z z wyłącznikiem schuko czarno-srebrne;6;117.99;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8074704_0_i300.jpg;1;ean:5902560329810:1,producent:Orno:2,kod producenta:OR-GM-9002/B-G(GS):3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_2x2P+Z_z_wyłącznikiem_schuko_czarno-srebr
277;1;Orno Gniazdo meblowe z uchwytem montażowym ładowarką USB 2 gniazda 2P+Z 2xUSB przewód 3x1 0mm2 - 1 5m czarne;6;106.90;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8074718_0_i300.jpg;1;ean:5908254803628:1,producent:Orno:2,kod producenta:OR-AE-13197/B:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_z_uchwytem_montażowym_ładowarką_USB_2_gn
278;1;Orno Gniazdo meblowe z uchwytem montażowym ładowarką USB 2 gniazda 2P+Z 2xUSB przewód 3x1 0mm - 1 5m białe;6;115;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8074730_0_i300.jpg;1;producent:Orno:1,kod producenta:OR-AE-13197/W:2,ean:5908254810725:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_z_uchwytem_montażowym_ładowarką_USB_2_gn
279;1;DPM Listwa meblowa podblatowa 3-gniazda 1 4m (PF1203L);6;86;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/5011215_0_i300.jpg;1;producent:DPM:1,kod producenta:PF1203L:2,ean:5906881180655:3;0;new;0;0;0;0;DPM_Listwa_meblowa_podblatowa_3-gniazda_1_4m_(PF1203L)
280;1;GTV GTV przedłużacz nablatowy biurkowy chowany w blat z uziemieniem SOFT 2x gniazdo 2xUSB 1A czarny;6;120.20;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/10458782_0_i300.jpg;1;producent:GTV:1,kod producenta:AE-PBSUC2GU-20N:2,ean:5902801281761:3;0;new;0;0;0;0;GTV_GTV_przedłużacz_nablatowy_biurkowy_chowany_w_blat_z_uziemi
281;1;GTV GTV przedłużacz biurkowy chowany w blat prostokątny SOFT 3x gniazdo + kabel czarny;6;120.50;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/10458785_0_i300.jpg;1;producent:GTV:1,kod producenta:AE-PBSC3GU-20N:2,ean:5902801281716:3;0;new;0;0;0;0;GTV_GTV_przedłużacz_biurkowy_chowany_w_blat_prostokątny_SOFT_
282;1;Orno Gniazdo meblowe pojedyncze z/u 16A + 2xUSB IP20 aluminium/ tworzywo OR-AE-1310;6;121.06;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/6460730_0_i300.jpg;1;ean:5901752484047:1,producent:Orno:2,kod producenta:OR-AE-1310:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_pojedyncze_z/u_16A_+_2xUSB_IP20_aluminium/_
283;1;Orno Gniazdo meblowe 2x2P+Z + USB biało-srebrne;6;126.99;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8074706_0_i300.jpg;1;producent:Orno:1,kod producenta:OR-GM-9003/W-G:2,ean:5902560329841:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_2x2P+Z_+_USB_biało-srebrne
284;1;Orno Gniazdo meblowe 2x2P+Z + USB schuko biało-srebrne;6;126.99;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8074707_0_i300.jpg;1;producent:Orno:1,kod producenta:OR-GM-9003/W-G(GS):2,ean:5902560329858:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_2x2P+Z_+_USB_schuko_biało-srebrne
285;1;Orno Gniazdo meblowe Orno OR-AE-13124;6;126.99;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/9099344_0_i300.jpg;1;producent:Orno:1,kod producenta:OR-AE-13124:2,ean:5902560327816:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_Orno_OR-AE-13124
286;1;Orno Gniazdo meblowe kuchenne montowane na rzepy 4x2P+Z schuko INOX z przewodem 1 5m.;6;123.53;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8074720_0_i300.jpg;1;ean:5908254802034:1,producent:Orno:2,kod producenta:FS-2(GS):3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_kuchenne_montowane_na_rzepy_4x2P+Z_schuko_I
287;1;Orno Gniazdo meblowe 3x2P+Z biało-srebrne;6;120.26;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8074702_0_i300.jpg;1;producent:Orno:1,kod producenta:OR-GM-9001/W-G:2,ean:5902560329780:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_3x2P+Z_biało-srebrne
288;1;Orno Gniazdo meblowe kuchenne montowane na rzepy 4x2P+Z INOX z przewodem 1 5m.;6;122.31;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8074719_0_i300.jpg;1;producent:Orno:1,kod producenta:FS-2:2,ean:5908254802003:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_kuchenne_montowane_na_rzepy_4x2P+Z_INOX_z_p
289;1;Design Light Gniazdko biurowe kolor aluminium prostokątne otwierane z blatu KOMBIBOX UZBROJONE Z PRZEWODEM 3M 230v x 3. Design;6;128.95;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/11048629_0_i300.jpg;1;ean:5900652149339:1,producent:Design Light:2;0;new;0;0;0;0;Design_Light_Gniazdko_biurowe_kolor_aluminium_prostokątne_otwie
290;1;Design Light Gniazdko biurowe kolor biały prostokątne otwierane z blatu KOMBIBOX UZBROJONE Z PRZEWODEM 3M 230v x 3. Design;6;128.95;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/11048631_0_i300.jpg;1;producent:Design Light:1,ean:5900652143498:2;0;new;0;0;0;0;Design_Light_Gniazdko_biurowe_kolor_biały_prostokątne_otwieran
291;1;Design Light Gniazdko biurowe kolor czarny prostokątne otwierane z blatu KOMBIBOX UZBROJONE Z PRZEWODEM 1 5M 230v x 3. Design;6;128.95;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/11048634_0_i300.jpg;1;producent:Design Light:1,ean:5900652143450:2;0;new;0;0;0;0;Design_Light_Gniazdko_biurowe_kolor_czarny_prostokątne_otwieran
292;1;Orno Gniazdo meblowe 3x2P+Z schuko czarno-srebrne;6;120.26;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8074711_0_i300.jpg;1;producent:Orno:1,kod producenta:OR-GM-9001/B-G(GS):2,ean:5902560329773:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_3x2P+Z_schuko_czarno-srebrne
293;1;Orno Gniazdo meblowe z wyłącznikiem 2x2P+Z wersja schuko;6;130.50;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8074700_0_i300.jpg;1;kod producenta:OR-AE-1304(GS):1,ean:5902560322248:2,producent:Orno:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_z_wyłącznikiem_2x2P+Z_wersja_schuko
294;1;Orno Gniazdo meblowe 1x2P+Z 2xUSB wersja schuko;6;127.20;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8074699_0_i300.jpg;1;producent:Orno:1,kod producenta:OR-AE-1310(GS):2,ean:5902560325911:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_1x2P+Z_2xUSB_wersja_schuko
295;1;Orno Gniazdo meblowe 6cm wysuwane z blatu z blokadą i przewodem 1 8m 3x2P+Z (Schuko) INOX;6;129.54;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8074725_0_i300.jpg;1;kod producenta:OR-AE-1348(GS):1,ean:5908254810817:2,producent:Orno:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_6cm_wysuwane_z_blatu_z_blokadą_i_przewodem
296;1;GTV GTV przedłużacz biurkowy wpuszczany chowany nablatowy prostokątny 3x gniazdo biały;6;135.60;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/10458783_0_i300.jpg;1;ean:5901867130730:1,producent:GTV:2,kod producenta:AE-PBC3GU-10:3;0;new;0;0;0;0;GTV_GTV_przedłużacz_biurkowy_wpuszczany_chowany_nablatowy_pros
297;1;Orno Gniazdo meblowe 2x2P+Z z wyłącznikiem czarno-srebrne;6;128.01;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8074703_0_i300.jpg;1;producent:Orno:1,kod producenta:OR-GM-9002/B-G:2,ean:5902560329803:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_2x2P+Z_z_wyłącznikiem_czarno-srebrne
298;1;Orno Gniazdo meblowe 2x2P+Z z wyłącznikiem biało-srebrne;6;128.01;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8074705_0_i300.jpg;1;producent:Orno:1,kod producenta:OR-GM-9002/W-G:2,ean:5902560329827:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_2x2P+Z_z_wyłącznikiem_biało-srebrne
299;1;Orno Gniazdo meblowe 2x2P+Z z wyłącznikiem schuko biało-srebrne;6;128.01;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8074712_0_i300.jpg;1;kod producenta:OR-GM-9002/W-G(GS):1,ean:5902560329834:2,producent:Orno:3;0;new;0;0;0;0;Orno_Gniazdo_meblowe_2x2P+Z_z_wyłącznikiem_schuko_biało-srebr
300;1;Spacetronik Gniazdo blatowe otwierane Spacetronik SPS-D33B;6;139;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/7480056_0_i300.jpg;1;kod producenta:5903031017250:1,ean:5903031017250:2,producent:Spacetronik:3;0;new;0;0;0;0;Spacetronik_Gniazdo_blatowe_otwierane_Spacetronik_SPS-D33B
301;1;Hama Przedłużacz "Standard" 2M (441219340000);7;33.17;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/598599_0_i300.jpg;1;kolor dominujący:Czarny:1,kod producenta:441219340000:2,ean:4047443194633:3,rodzaj:Biurowe:4,liczba gniazd:1:5,producent:Hama:6,długość kabla:2m:7,port usb:Nie:8,uziemienie:Tak:9;0;new;0;0;0;0;Hama_Przedłużacz_"Standard"_2M_(441219340000)
302;1;Plastrol przedłużacz ogrodowy 10m 2x1mm2 10A 2500W (W-98937);7;30.27;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/6747325_1_i300.jpg;1;rodzaj:Ogrodowe:1,liczba gniazd:1:2,ean:5902273410744:3,kod producenta:PO-ST/10M/2X1/OMY:4,długość kabla:10m:5,port usb:Nie:6,uziemienie:Nie:7,kolor dominujący:Pomarańczowy:8,producent:Plastrol:9;0;new;0;0;0;0;Plastrol_przedłużacz_ogrodowy_10m_2x1mm2_10A_2500W_(W-98937)
303;1;Plastrol przedłużacz ogrodowy 25m 2x1mm2 10A 2500W (W-98940);7;63.61;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/6747328_1_i300.jpg;1;liczba gniazd:1:1,port usb:Nie:2,kolor dominujący:Pomarańczowy:3,producent:Plastrol:4,ean:5902273410775:5,długość kabla:25m:6,uziemienie:Tak:7,kod producenta:PO-ST/25M/2X1/OMY:8,rodzaj:Ogrodowe:9;0;new;0;0;0;0;Plastrol_przedłużacz_ogrodowy_25m_2x1mm2_10A_2500W_(W-98940)
304;1;Emos Przedłużacz 5-gniazd z/u 10m /H05VV-F 3G1/ biały (P0510);7;65.09;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/3424728_0_i300.jpg;1;liczba gniazd:5:1,port usb:Nie:2,uziemienie:Tak:3,kolor dominujący:Biały:4,producent:Emos:5,kod producenta:P0510:6,ean:8595025301116:7,rodzaj:Biurowe:8,długość kabla:10m:9;0;new;0;0;0;0;Emos_Przedłużacz_5-gniazd_z/u_10m_/H05VV-F_3G1/_biały_(P0510)
305;1;Plastrol przedłużacz ogrodowy 30m 2x1mm2 10A 2500W (W-98941);7;72.80;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/6747329_1_i300.jpg;1;port usb:Nie:1,kolor dominujący:Pomarańczowy:2,producent:Plastrol:3,kod producenta:PO-ST/30M/2X1/OMY:4,ean:5902273410782:5,uziemienie:Tak:6,rodzaj:Ogrodowe:7,liczba gniazd:1:8,długość kabla:30m:9;0;new;0;0;0;0;Plastrol_przedłużacz_ogrodowy_30m_2x1mm2_10A_2500W_(W-98941)
306;1;Plastrol Przedłużacz bębnowy ECO LINE 4x2p+Z 10A 2300W przewód 3x1mm H05VV-F 20m pomarańczowy (W-98946);7;139;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/9613692_0_i300.jpg;1;liczba gniazd:4:1,długość kabla:20m:2,uziemienie:Tak:3,kolor dominujący:Pomarańczowy:4,producent:Plastrol:5,rodzaj:Bębnowe:6,port usb:Nie:7,kod producenta:W-98946:8,ean:5902273410836:9;0;new;0;0;0;0;Plastrol_Przedłużacz_bębnowy_ECO_LINE_4x2p+Z_10A_2300W_przew�
307;1;Hama "STANDARD" 6GN 1 5M (441373420000);7;29.90;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/1137931_1_i300.jpg;1;długość kabla:1.5m:1,port usb:Nie:2,uziemienie:Tak:3,kod producenta:441373420000:4,ean:4047443333780:5,rodzaj:Biurowe:6,liczba gniazd:6:7,kolor dominujący:Czarny:8,producent:Hama:9;0;new;0;0;0;0;Hama_"STANDARD"_6GN_1_5M_(441373420000)
308;1;Vertex Przedłużacz zwijany 30M VERTEX 3x2 5 POM;7;94.38;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/9588224_0_i300.jpg;1;długość kabla:30m:1,uziemienie:Nie:2,producent:Vertex:3,kod producenta:PZO30M:4,liczba gniazd:1:5,port usb:Nie:6,kolor dominujący:Pomarańczowy:7,ean:5903886642201:8,rodzaj:Ogrodowe:9;0;new;0;0;0;0;Vertex_Przedłużacz_zwijany_30M_VERTEX_3x2_5_POM
309;1;Plastrol Przedłużacz warsztatowy gumowy jednogniazdowy Professional schuko 25m (W-97759);7;119;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/9613707_0_i300.jpg;1;rodzaj:Budowlane:1,port usb:Nie:2,uziemienie:Tak:3,kolor dominujący:Czarny:4,producent:Plastrol:5,kod producenta:W-97759:6,ean:5902273405245:7,liczba gniazd:1:8,długość kabla:25m:9;0;new;0;0;0;0;Plastrol_Przedłużacz_warsztatowy_gumowy_jednogniazdowy_Profess
310;1;Plastrol Przedłużacz warsztatowy gumowy jednogniazdowy 2p+Z 16A 4000W 20m (W-97022);7;122.17;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/1083926_0_i300.jpg;1;ean:5902273400684:1,rodzaj:Budowlane:2,długość kabla:20m:3,uziemienie:Tak:4,producent:Plastrol:5,kod producenta:W-97022:6,liczba gniazd:1:7,port usb:Nie:8,kolor dominujący:Czarny:9;0;new;0;0;0;0;Plastrol_Przedłużacz_warsztatowy_gumowy_jednogniazdowy_2p+Z_16
311;1;InLine 16461I 1.5m;7;32.80;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/873188_1_i300.jpeg;1;producent:InLine:1,kod producenta:16461I:2,rodzaj:Biurowe:3,liczba gniazd:6:4,uziemienie:Tak:5,ean:4043718180240:6,długość kabla:1.5m:7,port usb:Nie:8,kolor dominujący:Czarny:9;0;new;0;0;0;0;InLine_16461I_1.5m
312;1;Acar Acar PS-2P 2x1 20.0m;7;34.90;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/6239555_0_i300.jpg;1;uziemienie:Nie:1,kod producenta:PS-2P 2X1/20M:2,rodzaj:Ogrodowe:3,port usb:Nie:4,długość kabla:20m:5,kolor dominujący:Pomarańczowy:6,producent:Acar:7,ean:5901791900164:8,liczba gniazd:1:9;0;new;0;0;0;0;Acar_Acar_PS-2P_2x1_20.0m
313;1;Plastrol Przedłużacz warsztatowy 3x230V IP44 H05RR-F 3G1 5 3m;7;35;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/11075375_0_i300.jpg;1;uziemienie:Tak:1,kolor dominujący:Czarny:2,producent:Plastrol:3,kod producenta:W-99485:4,rodzaj:Budowlane:5,liczba gniazd:3:6,długość kabla:3m:7,port usb:Nie:8;0;new;0;0;0;0;Plastrol_Przedłużacz_warsztatowy_3x230V_IP44_H05RR-F_3G1_5_3m
314;1;Plastrol Przedłużacz warsztatowy 5x230V IP44 H05RR-F 3G1 5 5m;7;50;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/11075405_0_i300.jpg;1;kolor dominujący:Czarny:1,producent:Plastrol:2,kod producenta:W-99488:3,rodzaj:Budowlane:4,liczba gniazd:5:5,długość kabla:1.5m:6,port usb:Nie:7,uziemienie:Tak:8;0;new;0;0;0;0;Plastrol_Przedłużacz_warsztatowy_5x230V_IP44_H05RR-F_3G1_5_5m
315;1;Plastrol PROFESSIONAL schuko 10m;7;54;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/9613705_0_i300.jpg;1;uziemienie:Tak:1,kolor dominujący:Czarny:2,producent:Plastrol:3,kod producenta:W-97757:4,ean:5902273405221:5,rodzaj:Budowlane:6,liczba gniazd:1:7,długość kabla:10m:8,port usb:Nie:9;0;new;0;0;0;0;Plastrol_PROFESSIONAL_schuko_10m
316;1;Rebel Przedłużacz sieciowy Rebel 5 gniazd + 2 gniazda USB z wyłącznikiem -1 5m;7;59.88;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/10046333_0_i300.jpg;1;producent:Rebel:1,liczba gniazd:5:2,port usb:Tak:3,kod producenta:URZ3203-1 5:4,ean:5901890030786:5,rodzaj:Biurowe:6,długość kabla:1.5m:7,uziemienie:Tak:8,kolor dominujący:Biały:9;0;new;0;0;0;0;Rebel_Przedłużacz_sieciowy_Rebel_5_gniazd_+_2_gniazda_USB_z_wy
317;1;Lena Lighting Bęben do przedłużacza 3 gniazda 230V - (619113);7;75.71;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/4021408_0_i300.jpg;1;kod producenta:619113:1,port usb:Nie:2,uziemienie:Tak:3,kolor dominujący:Czarny:4,producent:Lena Lighting:5,ean:5905963619113:6,rodzaj:Akcesoria:7,liczba gniazd:4:8,długość kabla:Nie dotyczy:9;0;new;0;0;0;0;Lena_Lighting_Bęben_do_przedłużacza_3_gniazda_230V_-_(619113)
318;1;Emos Przedłużacz bębnowy z uziemieniem 4 gniazda 15m (P194151);7;91;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/3342270_0_i300.jpg;1;producent:Emos:1,ean:8595025368225:2,rodzaj:Bębnowe:3,długość kabla:15m:4,port usb:Nie:5,uziemienie:Tak:6,kolor dominujący:Czarny:7,kod producenta:P194151:8,liczba gniazd:4:9;0;new;0;0;0;0;Emos_Przedłużacz_bębnowy_z_uziemieniem_4_gniazda_15m_(P194151
319;1;Plastrol Przedłużacz warsztatowy gumowy jednogniazdowy 2p+Z 16A 4000W 15m (W-97021);7;99;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/1083927_1_i300.jpg;1;producent:Plastrol:1,kod producenta:W-97021:2,ean:5902273400677:3;0;new;0;0;0;0;Plastrol_Przedłużacz_warsztatowy_gumowy_jednogniazdowy_2p+Z_16
320;1;Brennenstuhl ECO-Line 5m;7;99.09;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/791019_0_i300.jpeg;1;uziemienie:Tak:1,liczba gniazd:3:2,długość kabla:5m:3,ean:4007123615315:4,rodzaj:Biurowe:5,port usb:Nie:6,kolor dominujący:Biały:7,producent:Brennenstuhl:8,kod producenta:1158610050:9;0;new;0;0;0;0;Brennenstuhl_ECO-Line_5m
